"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","YEAR","RCPTOT","RCPTOT_S","PAYANN","PAYANN_S","EMP","EMP_S","EMPQ1PW","EMPQ1PW_S","HOURS","HOURS_S","PAYANPW","PAYANPW_S","CSTMTOT","CSTMTOT_S","VALADD","VALADD_S","INVTOTB","INVTOTB_S","INVFINB","INVFINB_S","INVWIPB","INVWIPB_S","INVMATB","INVMATB_S","INVTOTE","INVTOTE_S","INVFINE","INVFINE_S","INVWIPE","INVWIPE_S","INVMATE","INVMATE_S","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Year","Sales, value of shipments, or revenue ($1,000)","Relative standard error for estimate of sales, value of shipments, or revenue (%)","Annual payroll ($1,000)","Relative standard error for estimate of annual payroll (%)","Number of employees","Relative standard error for estimate of number of employees (%)","Production workers for pay period including March 12","Relative standard error for estimate of production workers for pay period including March 12 (%)","Production workers annual hours (1,000)","Relative standard error for estimate of production workers annual hours (%)","Production workers annual wages ($1,000)","Relative standard error for estimate of production workers annual wages (%)","Total cost of materials ($1,000)","Relative standard error for estimate of total cost of materials  (%)","Value added ($1,000)","Relative standard error for estimate of value added (%)","Total inventories, beginning of year ($1,000)","Relative standard error for estimate of total inventories, beginning of year (%)","Finished goods inventories, beginning of year ($1,000)","Relative standard error for estimate of finished goods inventories, beginning of year (%)","Work-in-process inventories, beginning of year ($1,000)","Relative standard error for estimate of work-in-process inventories, beginning of year (%)","Materials and supplies inventories, beginning of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%)","Total inventories, end of year ($1,000)","Relative standard error for estimate of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error for estimate of finished goods inventories, end of year (%)","Work-in-process inventories, end of year ($1,000)","Relative standard error for estimate of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, end of year  (%)","Range indicating imputed percent of total sales, value of shipments, or revenue","Range indicating imputed percent of total annual payroll","Range indicating imputed percent of total employees",
"0100000US","United States","3345","Navigational, measuring, electromedical, and control instruments manufacturing","2019","161059064","0.4","35566713","0.3","406177","0.5","163960","0.8","307673","0.8","9528039","0.7","61482786","0.5","100307316","0.4","21139873","0.8","6508759","1.2","4924400","0.8","9706714","1.0","22470999","0.8","6875196","1.2","5289001","0.9","10306802","1.0","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","3345","Navigational, measuring, electromedical, and control instruments manufacturing","2020","160558574","0.5","36413316","0.5","406631","0.6","165687","0.9","306040","0.9","9841236","0.7","59839701","0.6","100974485","0.5","23048407","0.8","6899074","1.2","5388041","0.7","10761292","1.1","23524045","0.8","7004074","1.3","5538653","0.8","10981318","1.1","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","3345","Navigational, measuring, electromedical, and control instruments manufacturing","2021","166427824","0.5","37258889","0.5","401161","0.7","164378","0.9","311122","0.9","10062381","0.7","62257681","0.6","105410713","0.6","23145505","0.9","6804728","1.3","5485006","0.9","10855771","1.1","25668015","1.1","7452998","1.6","6077306","0.9","12137711","1.3","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","33451","Navigational, measuring, electromedical, and control instruments manufacturing","2018","155961104","0.3","33983067","0.6","397613","0.5","161959","0.8","301855","0.9","9151625","1.1","60391791","0.8","96517575","0.3","19187443","0.8","5838630","2.2","4616575","1.3","8732238","0.6","21010688","1.3","6394751","2.5","5008716","3.5","9607221","0.9","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","33451","Navigational, measuring, electromedical, and control instruments manufacturing","2019","161059064","0.4","35566713","0.3","406177","0.5","163960","0.8","307673","0.8","9528039","0.7","61482786","0.5","100307316","0.4","21139873","0.8","6508759","1.2","4924400","0.8","9706714","1.0","22470999","0.8","6875196","1.2","5289001","0.9","10306802","1.0","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","33451","Navigational, measuring, electromedical, and control instruments manufacturing","2020","160558574","0.5","36413316","0.5","406631","0.6","165687","0.9","306040","0.9","9841236","0.7","59839701","0.6","100974485","0.5","23048407","0.8","6899074","1.2","5388041","0.7","10761292","1.1","23524045","0.8","7004074","1.3","5538653","0.8","10981318","1.1","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","33451","Navigational, measuring, electromedical, and control instruments manufacturing","2021","166427824","0.5","37258889","0.5","401161","0.7","164378","0.9","311122","0.9","10062381","0.7","62257681","0.6","105410713","0.6","23145505","0.9","6804728","1.3","5485006","0.9","10855771","1.1","25668015","1.1","7452998","1.6","6077306","0.9","12137711","1.3","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334510","Electromedical and electrotherapeutic apparatus manufacturing","2018","35023350","1.2","7212896","2.2","86930","1.6","38119","2.7","71095","2.8","2031271","4.3","13438321","3.4","22085009","1.1","4137109","2.9","1767896","5.9","555100","5.1","1814113","1.5","4795440","5.3","2026438","6.5","796538","20.4","1972464","2.3","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334510","Electromedical and electrotherapeutic apparatus manufacturing","2019","37696455","0.7","7561884","1.0","85969","1.3","37664","1.9","71940","2.4","2149003","1.6","14000278","1.2","23981464","0.9","4832690","2.0","2090333","2.3","658537","1.6","2083820","2.8","5220011","1.9","2334816","2.5","699341","2.0","2185854","2.5","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334510","Electromedical and electrotherapeutic apparatus manufacturing","2020","37278214","1.0","8308489","1.1","93493","1.6","41773","2.2","76011","2.2","2431233","1.6","13510407","1.2","23817562","1.1","5262616","2.2","2372836","2.6","688303","1.8","2201477","3.1","5382318","2.1","2289119","2.6","821775","1.7","2271424","3.2","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334510","Electromedical and electrotherapeutic apparatus manufacturing","2021","38051047","1.3","8440734","1.1","90113","1.6","40529","2.1","77039","2.1","2410876","1.4","14219918","1.4","24329062","1.3","5333926","2.3","2254411","2.7","825156","1.3","2254359","3.4","6171714","2.2","2606871","2.8","970629","1.7","2594214","3.0","60% to less than 70%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","334511","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing","2018","51237932","0.2","11638782","0.7","121648","0.6","38376","0.9","75871","1.9","2715150","1.3","19470236","0.5","31867500","0.4","5201295","1.6","910758","7.7","2389352","1.9","1901185","0.7","5462952","1.1","985302","7.4","2414612","2.3","2063038","0.7","60% to less than 70%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","334511","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing","2019","53899866","0.8","12494382","0.4","128764","0.8","41347","1.6","80395","1.4","2991206","1.3","20422949","1.1","33970176","0.9","5369325","1.3","850780","2.7","2421018","1.0","2097527","2.3","6115423","1.2","1069286","1.0","2695771","1.1","2350366","2.1","60% to less than 70%","60% to less than 70%","50% to less than 60%",
"0100000US","United States","334511","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing","2020","58077417","0.9","12582254","0.9","126538","1.4","42653","1.9","81379","1.7","3014037","1.4","20845546","1.2","37178767","1.1","6686109","1.1","1070489","1.8","2823009","0.8","2792611","2.1","6605630","1.2","1115068","1.8","2725326","1.0","2765236","2.0","50% to less than 60%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","334511","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing","2021","58485338","1.0","12572456","1.0","127235","1.5","43623","1.8","84056","1.6","3001296","1.5","21990166","1.1","36795014","1.4","6581808","1.1","1081595","2.2","2720678","1.0","2779535","1.9","7112698","2.7","1145197","5.4","2956918","1.0","3010583","3.8","70% to less than 80%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","334512","Automatic environmental control manufacturing for residential, commercial, and appliance use","2018","3066795","0.4","880231","0.3","11483","0.5","5177","0.8","9441","1.1","226691","0.6","1327227","1.2","1699521","1.0","363237","1.9","117990","4.3","46216","3.2","199031","0.9","320752","3.1","84844","8.9","39315","6.1","196593","0.7","40% to less than 50%","20% to less than 30%","60% to less than 70%",
"0100000US","United States","334512","Automatic environmental control manufacturing for residential, commercial, and appliance use","2019","2751740","1.2","807806","0.7","10741","1.3","4760","2.9","9110","1.9","207859","1.8","1240502","1.8","1495482","1.4","290876","4.2","80121","8.1","36048","7.9","174707","3.2","280465","4.7","60294","9.4","40119","7.4","180052","4.6","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334512","Automatic environmental control manufacturing for residential, commercial, and appliance use","2020","2471412","1.6","723612","1.2","9636","1.4","4321","3.0","8224","2.3","190750","2.2","1075290","2.3","1396644","1.9","264237","4.6","59575","9.7","35798","12.2","168864","5.0","268268","5.2","60853","9.8","35042","13.5","172373","4.2","30% to less than 40%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334512","Automatic environmental control manufacturing for residential, commercial, and appliance use","2021","2656303","1.9","744907","1.4","9540","1.7","4221","3.4","7742","2.6","204427","2.3","1120670","2.8","1563994","1.9","257673","5.6","62169","9.2","31254","26.0","164250","4.0","338556","4.9","72296","10.4","49488","9.3","216772","4.6","30% to less than 40%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","334513","Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables","2018","11344054","0.6","2626370","0.5","35810","0.5","17311","0.8","33639","0.9","883236","0.8","3969162","0.8","7457799","0.6","1208819","1.0","284140","2.9","237142","3.6","687537","1.4","1343733","1.9","334181","4.7","270008","1.7","739544","2.9","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334513","Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables","2019","11488134","0.7","2712387","1.4","36611","1.2","17421","1.6","32866","1.4","850628","1.9","4046793","0.8","7397738","0.7","1434108","1.6","362429","4.4","266528","2.7","805151","1.8","1389277","1.4","332272","2.4","253082","2.7","803923","1.5","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","334513","Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables","2020","11165309","0.9","2782337","1.5","36278","1.4","16872","1.9","30634","1.9","846363","2.2","4158236","1.2","6976428","1.1","1577366","1.5","389453","2.7","268992","2.9","918921","1.7","1518721","1.9","370017","5.5","257783","3.2","890921","1.6","30% to less than 40%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","334513","Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables","2021","12666607","2.1","3011657","1.5","37996","1.6","17831","2.0","34016","2.0","932781","2.1","4537146","2.4","8162430","2.0","1595764","1.7","387135","5.3","263154","3.2","945475","1.7","1725767","1.7","401579","5.3","281679","3.7","1042509","1.7","30% to less than 40%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","334514","Totalizing fluid meter and counting device manufacturing","2018","5456978","0.3","894861","0.4","12831","0.7","6837","1.0","11932","1.0","274137","0.8","2559361","0.8","2932526","0.7","573642","0.9","211952","1.9","54599","1.6","307091","0.8","685160","0.5","225099","2.6","76361","0.8","383700","2.2","60% to less than 70%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","334514","Totalizing fluid meter and counting device manufacturing","2019","4571718","1.1","751282","0.5","10984","0.7","5941","1.9","11207","0.2","250331","0.7","2170863","1.3","2418503","1.3","563488","0.5","177860","1.1","58104","0.3","327524","0.6","567019","2.0","199204","3.3","54408","0.8","313407","2.5","50% to less than 60%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","334514","Totalizing fluid meter and counting device manufacturing","2020","4381833","2.2","790780","2.2","11873","1.7","6284","1.8","12393","1.6","280760","1.5","1987911","2.3","2381111","2.4","612721","2.7","208527","3.2","63069","3.6","341125","3.2","597099","3.1","189931","3.9","68854","3.7","338314","3.6","40% to less than 50%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334514","Totalizing fluid meter and counting device manufacturing","2021","4253850","1.4","766176","1.7","10948","1.2","5903","0.8","11874","0.9","295196","0.7","1860313","1.1","2434961","1.8","534662","2.5","173572","4.1","61017","2.0","300073","2.7","672088","1.3","209364","3.8","66649","0.7","396075","1.5","40% to less than 50%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","334515","Instrument manufacturing for measuring and testing electricity and electrical systems","2018","11522620","0.9","2635341","0.7","30542","0.6","13523","0.5","23308","0.7","711689","0.9","4012583","1.2","7577885","1.1","1677882","0.3","446637","0.9","327969","0.9","903276","0.4","1832400","3.4","504535","9.0","337919","2.6","989946","1.8","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","334515","Instrument manufacturing for measuring and testing electricity and electrical systems","2019","11448725","1.5","2844085","1.5","31227","1.4","12529","1.4","21129","1.6","690667","1.6","4225381","1.6","7289443","1.7","1801251","2.5","508128","4.7","351058","5.0","942065","2.0","1916272","3.4","525350","4.7","399935","7.3","990987","2.8","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334515","Instrument manufacturing for measuring and testing electricity and electrical systems","2020","10413939","1.4","2836044","1.4","31038","1.5","12038","1.9","20364","2.2","673909","2.1","3952162","1.8","6567261","1.5","1807237","2.4","509936","4.5","371483","4.0","925818","2.2","2018821","2.5","524285","5.0","462618","4.1","1031918","2.0","20% to less than 30%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334515","Instrument manufacturing for measuring and testing electricity and electrical systems","2021","10543595","1.5","2809763","1.4","28736","1.4","11180","2.0","19208","2.5","700270","2.2","3699425","1.8","6882500","1.5","1894017","2.5","477089","5.4","423769","4.4","993159","1.8","2142414","2.4","464742","5.4","474446","5.2","1203226","1.9","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","334516","Analytical laboratory instrument manufacturing","2018","16641550","1.4","3842341","1.6","45618","1.7","19055","2.9","33258","3.7","1040010","3.2","6980640","2.3","9707701","1.0","2679546","2.3","1063073","2.0","442484","5.7","1173989","3.9","2889713","2.7","1105279","0.7","447069","5.0","1337365","4.3","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","334516","Analytical laboratory instrument manufacturing","2019","16823857","0.7","4109468","1.4","47440","1.8","19479","3.0","35208","3.1","981047","2.7","6327402","1.1","10505975","0.9","2922493","0.9","1192105","1.6","468295","2.1","1262093","1.8","2979474","0.8","1204875","1.3","465045","2.2","1309554","1.7","30% to less than 40%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","334516","Analytical laboratory instrument manufacturing","2020","16788161","1.0","4291960","1.4","45512","1.6","18606","2.9","35474","2.8","1121696","2.3","5928131","1.7","10794069","1.2","3034128","1.1","1251112","1.3","485641","2.2","1297375","2.0","3025180","1.3","1221490","1.2","449302","4.3","1354388","2.7","20% to less than 30%","10% to less than 20%","40% to less than 50%",
"0100000US","United States","334516","Analytical laboratory instrument manufacturing","2021","19085443","1.1","4646672","1.4","45448","1.8","18568","3.4","36458","3.3","1203858","2.5","6543814","1.8","12842658","1.2","3017883","1.5","1241615","1.3","456830","4.3","1319438","3.1","3595642","1.2","1432453","1.4","567021","3.2","1596168","1.7","20% to less than 30%","20% to less than 30%","40% to less than 50%",
